#  WAVELENGTH	        FLUX	
#  (ANGSTROM)	(ERG/CM2/S/A)	
############	############	
6689.5569803225     38582250 
6756.4525501257 37361433.333333 
6824.0170756269     36169575 
6892.2572463832 35027466.666667 
6961.179818847     33949325 
7030.7916170355 32858866.666667 
7101.0995332059     31883725 
7172.1105285379     30908700 
7243.8316338233     29973325 
7316.2699501615     29085000 
7389.4326496631     28211150 
7463.3269761598     27247050 
7537.9602459214     26356125 
7613.3398483806     25583600 
7689.4732468644     24843525 
7766.367979333     23966950 
7844.0316591264     23207800 
7922.4719757176     22483950 
8001.6966954748     21791900 
8081.7136624296     21099750 
8162.5307990539     20420900 
8244.1561070444     19827750 
8326.5976681148     19059900 
8409.863644796     18638460 
8493.9622812439     18402425 
8578.9019040564     18695525 
8664.6909230969     17919280 
8751.3378323279     18345500 
8838.8512106512     17136450 
8927.2397227577     16871080 
9016.5121199853     16480175 
9106.6772411851     16134640 
9197.744013597     14868350 
9289.721453733     15116060 
9382.6186682703     14560260 
9476.444854953     13594360 
9571.2093035025     13593300 
9666.9213965375     13185700 
9763.5906105029     12729740 
9861.226516608     12289640 
9959.838781774 11787753.333333 
10059.437169592     11218250 
10160.031541288     11120900 
10261.631856701     10751400 
10364.248175268     10397200 
10467.89065702     10051955 
10572.56956359 9641446.6666667 
10678.295259226      9259420 
10785.078211819      8955070 
10892.928993937      8364210 
11001.858283876      8411110 
11111.876866715      8149690 
11222.995635382 7823183.3333333 
11335.225591736      7537575 
11448.577847653      7309780 
11563.06362613      7032770 
11678.694262391      6767515 
11795.481205015      6571780 
11913.436017065 6333816.6666667 
12032.570377236      6105000 
12152.896081008      5929165 
12274.425041818      5718000 
12397.169292236      5514650 
12521.140985159 5322626.6666667 
12646.35239501      5138970 
12772.81591896 4850943.3333333 
12900.54407815 4760413.3333333 
13029.549518932      4599745 
13159.845014121      4445040 
13291.443464262      4298225 
13424.357898905      4156380 
13558.601477894 3993986.6666667 
13694.187492673 3839973.3333333 
13831.129367599      3717155 
13969.440661275      3599260 
14109.135067888      3463670 
14250.226418567      3334350 
14392.728682753      3209910 
14536.65596958      3094911 
14682.022529276 2984636.6666667 
14828.842754569      2876010 
14977.131182115 2765463.3333333 
15126.902493936 2669383.3333333 
15278.171518875      2569900 
15430.953234064 2498206.6666667 
15585.262766404      2421270 
15741.115394068 2345626.6666667 
15898.526548009 2305777.1428571 
16057.511813489      2163120 
16218.086931624      2155280 
16380.26780094      2022990 
16544.07047895      2020140 
16709.511183739      1897185 
16876.606295577      1869470 
17045.372358532      1809995 
17215.826082118      1702980 
17387.984342939      1660220 
17561.864186368      1609480 
17737.482828232      1559845 
17914.857656514      1495895 
18094.006233079      1409735 
18274.94629541      1379145 
18457.695758364      1337760 
18642.272715948      1275305 
18828.695443107      1247755 
19016.982397539      1200125 
19207.152221514      1154140 
19399.223743729      1091105 
19593.215981166      1069255 
19789.148140978      1029605 
19987.039622388     991778.5 
20186.910018612       955644 
20388.779118798     921176.5 
20592.666909986       888294 
20798.593579086       856816 
21006.579514877       826669 
21216.645310025       797844 
21428.811763126     770328.5 
21643.099880757 728803.33333333 
21859.530879564     706582.5 
22078.12618836       682909 
22298.907450244       660242 
22521.896524746       638495 
22747.115489993       612743 
22974.586644893       588269 
23204.332511342       569540 
23436.375836456       546995 
23670.73959482       525464 
23907.446990769       508667 
24146.521460676 489080.33333333 
24387.986675283     470518.5 
24631.866542036       453545 
24878.185207456       434894 
25126.967059531 419923.33333333 
25378.236730126       408184 
25632.019097427 389896.33333333 
25888.339288402       379635 
26147.222681286 357700.33333333 
26408.694908098 351360.66666667 
26672.781857179       332654 
26939.509675751 327341.33333333 
27208.904772509       313842 
27480.993820234 297045.66666667 
27755.803758436     290843.5 
28033.361796021 281103.66666667 
28313.695413981 269932.66666667 
28596.832368121 255944.66666667 
28882.800691802 249195.33333333 
29171.62869872 239599.33333333 
29463.344985707 230446.33333333 
29757.978435564 221725.33333333 
30055.55821992 211474.33333333 
30356.113802119 204714.66666667 
30659.67494014 197905.66666667 
30966.271689541 190705.66666667 
31275.934406437       183814 
31588.693750501 177229.66666667 
31904.580688006     171141.8 
32223.626494886       163954 
32545.862759835       158226 
32871.321387434     150819.5 
33200.034601308     145610.5 
33532.034947321       140692 
33867.355296794     136000.5 
34206.028849762       130024 
34548.08913826       125751 
34893.570029642     121652.5 
35242.505729939       116420 
35594.930787238     111546.5 
35950.880095111     106850.5 
36310.388896062       103168 
36673.492785022     100176.2 
37040.227712872      96135.5 
37410.629990001     91543.25 
37784.736289901      88572.8 
38162.5836528      85290.2 
38544.209489328     82190.95 
38929.651584221     78339.95 
39318.948100064      75980.6 
39712.137581064     72842.65 
40109.258956875     69195.85 
40510.351546444     67673.95 
40915.455061908     65160.95 
41324.609612527      62128.5 
41737.855708653        60465 
42155.234265739     58284.75 
42576.786608396      56196.8 
43002.55447448      54199.9 
43432.580019225     51808.05 
43866.905819417      49988.2 
44305.574877612      47905.2 
44748.630626388     46239.85 
45196.116932652      44674.6 
45648.078101978      42815.2 
46104.558882998      40614.7 
46565.604471828     39240.45 
47031.260516546 38088.233333333 
47501.573121712      36556.4 
47976.588852929      35390.2 
48456.354741458 33991.166666667 
48940.918288873      32659.7 
49430.327471761 31413.566666667 
49924.630746479     30189.05 
50423.877053944      29069.2 
50928.115824483        27677 
51437.396982728      26899.6 
51951.770952555     25991.75 
52471.288662081      24958.7 
52996.001548702 23956.666666667 
53525.961564189      22953.6 
54061.221179831 22275.666666667 
54601.833391629 21326.866666667 
55147.851725545     20450.25 
55699.330242801 19880.866666667 
56256.323545229 19066.666666667 
56818.886780681        18182 
57387.075648488 17558.666666667 
57960.946404973 16859.166666667 
58540.555869022        16069 
59125.961427713 15445.766666667 
59717.22104199 14986.133333333 
60314.39325241 14416.966666667 
60917.537184934 13870.733333333 
61526.712556783 13350.066666667 
62141.979682351 12846.533333333 
62763.399479174 12271.833333333 
63391.033473966 11928.133333333 
64024.943808706 11405.585714286 
64665.193246793      11010.3 
65311.845179261     10623.65 
65964.963631053     10126.45 
66624.613267364      9775.36 
67290.859400038     9375.515 
67963.767994038     9006.545 
68643.405673978      8710.44 
69329.839730718      8408.52 
70023.138128025     8048.275 
70723.369509305     7685.525 
71430.603204399      7447.29 
72144.909236443      7192.58 
72866.358328807      6900.71 
73595.021912095      6611.32 
74330.972131216     6209.975 
75074.281852528      6073.41 
75825.024671053      5891.55 
76583.274917764      5712.68 
77349.107666942     5459.985 
78122.598743611     5266.815 
78903.824731047     5060.195 
79692.862978358      4863.58 
80489.791608141       4676.4 
81294.689524223      4472.68 
82107.636419465      4328.31 
82928.712783659     4166.365 
83757.999911496     4011.945 
84595.579910611      3829.13 
85441.535709717      3655.64 
86295.951066814      3500.45 
87158.910577482      3374.25 
88030.499683257     3277.735 
88910.80468009      3164.58 
89799.912726891      3026.94 
90697.91185416      2898.98 
91604.890972701     2800.575 
92520.939882428 2681.1266666667 
93446.149281253      2552.47 
94380.610774065      2485.63 
95324.416881806 2384.4633333333 
96277.661050624      2290.16 
97240.43766113      2198.43 
98212.842037741     2107.315 
99194.970458119     2045.685 
100186.9201627      1997.53 
199060.83304441      127.533 
399467.9878358      7.90805 
594753.39981818      1.54564 
793700.71765891     0.484492 
997811.18987739      0.19689 
1193529.3359837    0.0943186 
1399507.0114645    0.0506164 
