#  WAVELENGTH	        FLUX	
#  (ANGSTROM)	(ERG/CM2/S/A)	
############	############	
671.67628295866       567951 
678.39304578824       667809 
692.02874600859       792184 
698.94903346867       923283 
712.99790904139      1086120 
720.12788813181      1252820 
734.60245868325      1423380 
741.94848327009      1632970 
749.36796810279      1863670 
764.43026426165      2114420 
772.07456690427      2396210 
779.79531257331      2701750 
787.59326569905      3032730 
803.4238903396      3395090 
811.45812924299      3783440 
819.57271053542      4212800 
827.76843764078      4622500 
844.40658323736      5155800 
852.85064906973      5665180 
861.37915556043      6251930 
869.99294711603      6856790 
878.69287658719      7512230 
887.47980535306      8196090 
896.3546034066      8825530 
914.37133093507     15885500 
923.51504424442     70298000 
932.75019468686    273223000 
942.07769663373   1721230000 
951.49847360007   4017160000 
961.01345833607   5645150000 
970.62359291943   1650020000 
980.32982884862   8457000000 
990.13312713711   8901260000 
1000.0344584085   9153200000 
1010.0348029926   7079900000 
1020.1351510225    928106000 
1030.3365025327   5738390000 
1040.639867558   9141360000 
1051.0462662336   9177730000 
1061.556728896   8485720000 
1072.1722961849   8936240000 
1082.8940191468   8369700000 
1093.7229593382   8773340000 
1104.6601889316   8295335000 
1115.7067908209   7860710000 
1126.8638587291   8034830000 
1138.1324973164   7644530000 
1149.5138222896   7792300000 
1161.0089605125   7720440000 
1172.6190501176   6906050000 
1184.3452406188   6903295000 
1196.188693025   4523030000 
1208.1505799552    636363000 
1220.2320857548   4109170000 
1232.4344066123   6242910000 
1244.7587506785   6477555000 
1257.2063381852   6313120000 
1269.7784015671   6370890000 
1282.4761855828   6039255000 
1295.3009474386   5697980000 
1308.253956913   5962630000 
1321.3364964821   5771030000 
1334.5498614469   5576365000 
1347.8953600614   5578870000 
1361.374313662   5439790000 
1374.9880567986   5319760000 
1388.7379373666   5106130000 
1402.6253167403   5048715000 
1416.6515699077   4958150000 
1430.8180856068 4873765294.1176 
1445.1262664628 4762461538.4615 
1459.5775291275   4645610000 
1474.1733044187   4534975000 
1488.9150374629   4423950000 
1503.8041878376 4286364545.4545 
1518.8422297159   4180190000 
1534.0306520131   4050465000 
1549.3709585332   3943020000 
1564.8646681186   3902535000 
1580.5133147997   3812610000 
1596.3184479477   3686400000 
1612.2816324272   3614930000 
1628.4044487515   3558570000 
1644.688493239   3465945000 
1661.1353781714 3380293636.3636 
1677.7467319531   3329140000 
1694.5241992726   3232945000 
1711.4694412654   3115310000 
1728.584135678   3048350000 
1745.8699770348   3002450000 
1763.3286768051   2889765000 
1780.9619635732   2852470000 
1798.7715832089   2778765000 
1816.759299041   2725970000 
1834.9268920314   2650285000 
1853.2761609517   2535575000 
1871.8089225613   2495615000 
1890.5270117869   2408535000 
1909.4322819047   2336290000 
1928.5266047238   2310170000 
1947.811870771 2239507272.7273 
1967.2899894787 2211772352.9412 
1986.9628893735 2134950476.1905 
2006.8325182673   2114130000 
2026.9008434499   2054525000 
2047.1698518844   1981450000 
2067.6415504033   1963520000 
2088.3179659073   1905095000 
2109.2011455664   1876135000 
2130.293157022   1830520000 
2151.5960885923   1788500000 
2173.1120494782   1745870000 
2194.843169973 1697306666.6667 
2216.7916016727   1646140000 
2238.9595176894   1610435000 
2261.3491128663   1575125000 
2283.962603995 1529773333.3333 
2306.8022300349   1487725000 
2329.8702523353   1442580000 
2353.1689548586 1409116666.6667 
2376.7006444072   1364585000 
2400.4676508513   1338020000 
2424.4723273598 1308826666.6667 
2448.7170506334   1275190000 
2473.2042211397   1239130000 
2497.9362633511 1207676521.7391 
2522.9156259846 1172388888.8889 
2548.1447822445   1148395000 
2573.6262300669   1120360000 
2599.3624923676 1090856666.6667 
2625.3561172913   1065880000 
2651.6096784642 1039656666.6667 
2678.1257752488   1015690000 
2704.9070330013    990808000 
2731.9561033313 959118333.33333 
2759.2756643647 934428333.33333 
2786.8684210083    904319500 
2814.7371052184 889164333.33333 
2842.8844762706    868156000 
2871.3133210333 844325666.66667 
2900.0264542436    825032000 
2929.026718786    799750500 
2958.3169859739    780546000 
2987.9001558336    759463000 
3017.779157392    739393000 
3047.9569489659    719791000 
3078.4365184556    700819000 
3109.2208836401    682867000 
3140.3130924765    659636000 
3171.7162234013    638576000 
3203.4333856353    626143500 
3235.4677194916    610294000 
3267.8223966866    595268000 
3300.5006206534    575951000 
3333.50562686    561143000 
3366.8406831286    548098500 
3400.5090899598    529959500 
3434.5141808594    515631000 
3468.859322668    504264500 
3503.5479158947    489568500 
3538.5833950537    475177000 
3573.9692290042    463164000 
3609.7089212942    451689400 
3645.8060105072    438817000 
3682.2640706123    420444000 
3719.0867113184    426200000 
3756.2775784316    478755000 
3793.8403542159    490882000 
3831.778757758    562391000 
3870.0965453356    423010000 
3908.797510789    559703500 
3947.8854858969    470181000 
3987.3643407558    523270000 
4027.2379841634    503682500 
4067.510364005    476403000 
4108.1854676451    426114500 
4149.2673223215 465124666.66667 
4190.7599955447    449243500 
4232.6675955002    434838500 
4274.9942714552    419069500 
4317.7442141697    344359500 
4360.9216563114    387511500 
4404.5308728746    383197500 
4448.5761816033    364130000 
4493.0619434193    356246500 
4537.9925628535    345738500 
4583.3724884821    335647500 
4629.2062133669    323511000 
4675.4982755006    310064500 
4722.2532582556    302865500 
4769.4757908381 292086666.66667 
4817.1705487465    266610000 
4865.342254234 251920666.66667 
4913.9956767763    259836500 
4963.1356335441 253193333.33333 
5012.7669898795    244853000 
5062.8946597783 237440333.33333 
5113.5236063761    229562000 
5164.6588424398    222028000 
5216.3054308642    214812000 
5268.4684851729 207887333.33333 
5321.1531700246 199933666.66667 
5374.3647017249    193601500 
5428.1083487421 187509333.33333 
5482.3894322295 180535666.66667 
5537.2133265518    173874000 
5592.5854598173    168548000 
5648.5113144155 163431333.33333 
5704.9964275597 157570666.66667 
5762.0463918353 151954666.66667 
5819.6668557536 145255333.33333 
5877.8635243112 141401666.66667 
5936.6421595543 136548333.33333 
5996.0085811498    131858000 
6055.9686669613 127366666.66667 
6116.5283536309 123060333.33333 
6177.6936371672 118945333.33333 
6239.4705735389    114999000 
6301.8652792743 111199666.66667 
6364.883932067    107580000 
6428.5327713877    103543500 
6492.8180991016 97502466.666667 
6557.7462800926 90451166.666667 
6623.3237428935 93230666.666667 
6689.5569803225     89946125 
6756.4525501257 86891266.666667 
6824.0170756269     83801900 
6892.2572463832 80837433.333333 
6961.179818847     78009225 
7030.7916170355     74966500 
7101.0995332059     72715025 
7172.1105285379     70226000 
7243.8316338233     67763800 
7316.2699501615     65592700 
7389.4326496631     63418925 
7463.3269761598     61041175 
7537.9602459214     58777450 
7613.3398483806 56878033.333333 
7689.4732468644     55058550 
7766.367979333     53058250 
7844.0316591264     51189850 
7922.4719757176     49371650 
8001.6966954748     47631425 
8081.7136624296     45937950 
8162.5307990539     44336175 
8244.1561070444     42822500 
8326.5976681148     41356900 
8409.863644796     39668620 
8493.9622812439     38053850 
8578.9019040564     36850275 
8664.6909230969     35204940 
8751.3378323279     36039625 
8838.8512106512     33219925 
8927.2397227577     33205580 
9016.5121199853     32202975 
9106.6772411851     32055320 
9197.744013597     28633600 
9289.721453733     29913980 
9382.6186682703     28780460 
9476.444854953     25962620 
9571.2093035025     26603925 
9666.9213965375     25846740 
9763.5906105029     24896620 
9861.226516608     23975440 
9959.838781774 22548526.666667 
10059.437169592     21486250 
10160.031541288     21534450 
10261.631856701     20740450 
10364.248175268     20036000 
10467.89065702     19334250 
10572.56956359 18493066.666667 
10678.295259226     17709750 
10785.078211819     16969700 
10892.928993937     15497300 
11001.858283876     15919500 
11111.876866715     15450450 
11222.995635382     14818600 
11335.225591736     14220450 
11448.577847653     13762950 
11563.06362613     13217600 
11678.694262391     12697400 
11795.481205015     12300350 
11913.436017065 11800933.333333 
12032.570377236     11373500 
12152.896081008     11027500 
12274.425041818     10613900 
12397.169292236     10218350 
12521.140985159      9837890 
12646.35239501      9472830 
12772.81591896      8770650 
12900.54407815 8732023.3333333 
13029.549518932      8437165 
13159.845014121      8140990 
13291.443464262      7856930 
13424.357898905      7584680 
13558.601477894      7275450 
13694.187492673 6980856.6666667 
13831.129367599      6746320 
13969.440661275 6522296.6666667 
14109.135067888      6265160 
14250.226418567 6020813.3333333 
14392.728682753 5788053.3333333 
14536.65596958      5566848 
14682.022529276      5358060 
14828.842754569 5158776.6666667 
14977.131182115 4965773.3333333 
15126.902493936      4782920 
15278.171518875 4601863.3333333 
15430.953234064 4428496.6666667 
15585.262766404      4263830 
15741.115394068 4109006.6666667 
15898.526548009 3982062.8571429 
16057.511813489      3760060 
16218.086931624      3720695 
16380.26780094      3490780 
16544.07047895      3504815 
16709.511183739      3251430 
16876.606295577      3234490 
17045.372358532      3125790 
17215.826082118      2913705 
17387.984342939      2854380 
17561.864186368      2773690 
17737.482828232      2685370 
17914.857656514      2570225 
18094.006233079      2390100 
18274.94629541      2364305 
18457.695758364      2291460 
18642.272715948      2161740 
18828.695443107      2129730 
19016.982397539      2046325 
19207.152221514      1963510 
19399.223743729      1835745 
19593.215981166      1818885 
19789.148140978      1749495 
19987.039622388      1683475 
20186.910018612      1620475 
20388.779118798      1559250 
20592.666909986      1503100 
20798.593579086      1448425 
21006.579514877      1394910 
21216.645310025      1346330 
21428.811763126      1295980 
21643.099880757 1217563.3333333 
21859.530879564      1188415 
22078.12618836      1147565 
22298.907450244      1108505 
22521.896524746      1071085 
22747.115489993 1026643.3333333 
22974.586644893       984376 
23204.332511342     952281.5 
23436.375836456 913954.33333333 
23670.73959482       877373 
23907.446990769     849433.5 
24146.521460676       816033 
24387.986675283     784078.5 
24631.866542036 753641.33333333 
24878.185207456       724332 
25126.967059531 696710.66666667 
25378.236730126     672313.5 
25632.019097427 645232.33333333 
25888.339288402       622519 
26147.222681286       586362 
26408.694908098 575333.66666667 
26672.781857179     546142.5 
26939.509675751       537177 
27208.904772509 514079.33333333 
27480.993820234 484980.33333333 
27755.803758436     476322.5 
28033.361796021 460093.66666667 
28313.695413981 441288.33333333 
28596.832368121       415745 
28882.800691802       407014 
29171.62869872 391049.33333333 
29463.344985707 375851.66666667 
29757.978435564       361385 
30055.55821992       343375 
30356.113802119 331792.33333333 
30659.67494014       321972 
30966.271689541 310040.33333333 
31275.934406437 298657.33333333 
31588.693750501 287791.33333333 
31904.580688006       277751 
32223.626494886     265902.5 
32545.862759835       256364 
32871.321387434       243106 
33200.034601308       235835 
33532.034947321       227798 
33867.355296794     220082.5 
34206.028849762     210264.5 
34548.08913826       203238 
34893.570029642     196536.5 
35242.505729939     187996.5 
35594.930787238       179916 
35950.880095111     172256.5 
36310.388896062       166706 
36673.492785022       161465 
37040.227712872     153796.5 
37410.629990001     147007.5 
37784.736289901     142373.5 
38162.5836528     136808.5 
38544.209489328     131497.5 
38929.651584221     125842.5 
39318.948100064     121519.5 
39712.137581064       116412 
40109.258956875     110394.5 
40510.351546444     107989.5 
40915.455061908       104001 
41324.609612527        99166 
41737.855708653     96333.25 
42155.234265739      92914.1 
42576.786608396     89524.75 
43002.55447448     86337.25 
43432.580019225     82455.85 
43866.905819417 79429.033333333 
44305.574877612      76214.6 
44748.630626388      73636.1 
45196.116932652     71114.95 
45648.078101978 68094.933333333 
46104.558882998     64187.65 
46565.604471828      62040.1 
47031.260516546 60485.333333333 
47501.573121712      58056.9 
47976.588852929     56181.85 
48456.354741458 53946.266666667 
48940.918288873     51813.85 
49430.327471761 49792.333333333 
49924.630746479      47861.7 
50423.877053944 46010.033333333 
50928.115824483      43561.2 
51437.396982728 42534.966666667 
51951.770952555      41026.9 
52471.288662081 39491.166666667 
52996.001548702 37788.333333333 
53525.961564189     36356.85 
54061.221179831 35115.266666667 
54601.833391629 33606.033333333 
55147.851725545      32370.1 
55699.330242801      31309.9 
56256.323545229 30017.066666667 
56818.886780681 28696.966666667 
57387.075648488 27624.866666667 
57960.946404973 26524.866666667 
58540.555869022 25179.133333333 
59125.961427713 24305.466666667 
59717.22104199      23525.9 
60314.39325241      22625.8 
60917.537184934      21762.6 
61526.712556783 20939.933333333 
62141.979682351 20131.333333333 
62763.399479174      19257.7 
63391.033473966 18694.266666667 
64024.943808706 17871.742857143 
64665.193246793      17256.5 
65311.845179261      16641.3 
65964.963631053     15861.15 
66624.613267364      15304.2 
67290.859400038     14657.15 
67963.767994038     14098.75 
68643.405673978      13621.2 
69329.839730718     13162.95 
70023.138128025      12579.6 
70723.369509305      12028.4 
71430.603204399      11633.9 
72144.909236443     11255.95 
72866.358328807      10777.1 
73595.021912095      10314.9 
74330.972131216      9653.56 
75074.281852528      9464.16 
75825.024671053      9189.81 
76583.274917764      8908.92 
77349.107666942      8535.42 
78122.598743611     8209.095 
78903.824731047     7884.935 
79692.862978358      7576.73 
80489.791608141     7283.445 
81294.689524223     6982.585 
82107.636419465      6737.82 
82928.712783659     6484.225 
83757.999911496      6242.52 
84595.579910611 5956.3466666667 
85441.535709717     5684.035 
86295.951066814     5452.385 
87158.910577482     5224.455 
88030.499683257      5096.32 
88910.80468009      4917.26 
89799.912726891 4704.2933333333 
90697.91185416     4502.195 
91604.890972701      4348.52 
92520.939882428      4165.29 
93446.149281253     3960.275 
94380.610774065     3859.695 
95324.416881806 3702.1766666667 
96277.661050624     3552.105 
97240.43766113         3410 
98212.842037741      3274.17 
99194.970458119      3171.07 
100186.9201627      3096.05 
199060.83304441      195.495 
399467.9878358      12.0511 
594753.39981818      2.35331 
793700.71765891     0.738509 
997811.18987739     0.300692 
1193529.3359837     0.144343 
1399507.0114645    0.0776199 
